,Model Type,MSE Score,MSE Raw Score,RMSE Score,Data Correlation,CV round,File
1154,XGBoost,6.102584676815744e+32,6.102585027225308e+32,2.470341004156257e+16,-0.9898113095674286,3,transformed_data__impute__pct_change__robust__soft_clipping.csv
1155,LightGBM,4.990859924999538e+17,7878595667833.599,706460184.653002,-0.9898113095674286,3,transformed_data__impute__pct_change__robust__soft_clipping.csv
1156,XGBoost,4.246292743341777e+54,4.246292743341779e+54,2.0606534748331115e+27,-0.9998716435672214,4,transformed_data__impute__pct_change__robust__soft_clipping.csv
1157,LightGBM,3.2860943599024786e+65,3.2860943599024786e+65,5.732446563119868e+32,-0.9998716435672214,4,transformed_data__impute__pct_change__robust__soft_clipping.csv
1158,XGBoost,1.481789797929392e+60,1.4817898200012473e+60,1.2172878862164825e+30,0.9999976792518965,5,transformed_data__impute__pct_change__robust__soft_clipping.csv
1159,LightGBM,2.337103951857034e+44,1.2625034953923877e+44,1.5287589580627268e+22,0.9999976792518965,5,transformed_data__impute__pct_change__robust__soft_clipping.csv
1160,XGBoost,1.7741866655820252e+90,1.8985172894240163e+68,1.3319859855051123e+45,0.04082463971996019,1,transformed_data__impute__pct_change__robust__soft_clipping.csv
1161,LightGBM,1.774186665618731e+90,3.4872490363903885e+45,1.3319859855188908e+45,0.04082463971996019,1,transformed_data__impute__pct_change__robust__soft_clipping.csv
1162,XGBoost,4.486901264757751e+43,6769420293.862854,6.698433596564014e+21,-0.03438635817193185,2,transformed_data__impute__pct_change__robust__soft_clipping.csv
1163,LightGBM,4.486901264757751e+43,6769410631.706382,6.698433596564014e+21,-0.03438635817193185,2,transformed_data__impute__pct_change__robust__soft_clipping.csv
1164,XGBoost,1.0238093731177658e+24,7.953916085645977e+25,1011834657005.6621,-0.8267986306029314,3,transformed_data__impute__pct_change__robust__soft_clipping.csv
1165,LightGBM,5.392144929227987e+29,5.538969690680134e+29,734312258458755.9,-0.8267986306029314,3,transformed_data__impute__pct_change__robust__soft_clipping.csv
1166,XGBoost,3.0660349133672166e-06,95895910695.90833,0.0017510096839729976,-0.9999823256393725,4,transformed_data__impute__pct_change__robust__soft_clipping.csv
1167,LightGBM,3.68571820716478e-07,95895909987.44305,0.0006071011618474124,-0.9999823256393725,4,transformed_data__impute__pct_change__robust__soft_clipping.csv
1168,XGBoost,1.3532523428280164e+142,1.3532523428280167e+142,1.1632937474378587e+71,-0.00800993698205413,5,transformed_data__impute__pct_change__robust__soft_clipping.csv
1169,LightGBM,2.301166121809766e+120,3.7072810800312056e+118,1.5169594990670534e+60,-0.00800993698205413,5,transformed_data__impute__pct_change__robust__soft_clipping.csv
1170,XGBoost,6.92695185383374e+21,6.075488791098267e+23,83228311612.29778,-0.012509613803101477,1,transformed_data__impute__pct_change__robust__soft_clipping.csv
1171,LightGBM,1.1954788623737711e+22,5.6752680298121894e+23,109337956006.76698,-0.012509613803101477,1,transformed_data__impute__pct_change__robust__soft_clipping.csv
1172,XGBoost,1.3499358547298765e+17,939656971652897.6,367414732.2481607,-0.23430707757789765,2,transformed_data__impute__pct_change__robust__soft_clipping.csv
1173,LightGBM,1.349935161012245e+17,939657016804676.9,367414637.84289336,-0.23430707757789765,2,transformed_data__impute__pct_change__robust__soft_clipping.csv
1174,XGBoost,3.477226628261859e+66,3.477226628261859e+66,1.8647323208068924e+33,-0.9621031709326491,3,transformed_data__impute__pct_change__robust__soft_clipping.csv
1175,LightGBM,2.2009080105185813e+46,2.2009080105185803e+46,1.4835457561257022e+23,-0.9621031709326491,3,transformed_data__impute__pct_change__robust__soft_clipping.csv
1176,XGBoost,1.4678066924271318e+25,1.1399799821231508e+27,3831196539499.2876,-0.9995312074399327,4,transformed_data__impute__pct_change__robust__soft_clipping.csv
1177,LightGBM,1.1743825403226366e+39,1.1743845918403246e+39,3.4269265243401945e+19,-0.9995312074399327,4,transformed_data__impute__pct_change__robust__soft_clipping.csv
1178,XGBoost,1.4132911747502804e+38,1.4132769193108556e+38,1.1888192355233323e+19,0.9999877475284269,5,transformed_data__impute__pct_change__robust__soft_clipping.csv
1179,LightGBM,2.689448907061015e+38,2.689429241934905e+38,1.6399539344326154e+19,0.9999877475284269,5,transformed_data__impute__pct_change__robust__soft_clipping.csv
1180,XGBoost,3621.415088602989,3621.415088602506,60.17819446114173,0.9999999999999998,1,transformed_data__impute__power.csv
1181,LightGBM,3444.4761350045405,3444.476135004063,58.68965952367198,0.9999999999999998,1,transformed_data__impute__power.csv
1182,XGBoost,47549.787155839535,47549.78715583191,218.0591368318226,1.0,2,transformed_data__impute__power.csv
1183,LightGBM,66319.28112304714,66319.28112303742,257.5253019084671,1.0,2,transformed_data__impute__power.csv
1184,XGBoost,51656.160368367186,51656.16036836316,227.27991633306976,1.0,3,transformed_data__impute__power.csv
1185,LightGBM,58647.08681128246,58647.086811278736,242.1716061211191,1.0,3,transformed_data__impute__power.csv
1186,XGBoost,4690053.999479796,4690053.999481399,2165.653250056388,1.0,4,transformed_data__impute__power.csv
1187,LightGBM,4605333.88875489,4605333.888756476,2146.0041679257965,1.0,4,transformed_data__impute__power.csv
1188,XGBoost,5032296.893313712,5032296.8933128975,2243.278157811401,0.9999999999999998,5,transformed_data__impute__power.csv
1189,LightGBM,20848732.80357932,20848732.803577326,4566.041261703547,0.9999999999999998,5,transformed_data__impute__power.csv
1190,XGBoost,1245.3127605307664,1245.3127605307652,35.28898922512185,1.0,1,transformed_data__impute__power.csv
1191,LightGBM,1131.1475930626468,1131.1475930626455,33.632537713688016,1.0,1,transformed_data__impute__power.csv
1192,XGBoost,490.4154959974833,490.41549599748424,22.14532673042968,1.0,2,transformed_data__impute__power.csv
1193,LightGBM,62.48560976452034,62.48560976452021,7.904783979624006,1.0,2,transformed_data__impute__power.csv
1194,XGBoost,1496.1057509314346,1496.1057509314353,38.67952625009043,1.0,3,transformed_data__impute__power.csv
1195,LightGBM,1340.2002941671349,1340.2002941671353,36.6087461430617,1.0,3,transformed_data__impute__power.csv
1196,XGBoost,114.86522327473202,114.86522327473214,10.717519455299907,1.0,4,transformed_data__impute__power.csv
1197,LightGBM,101.45497370352409,101.45497370352417,10.072485974352315,1.0,4,transformed_data__impute__power.csv
1198,XGBoost,401.09779034528117,401.0977903452805,20.027425954058128,1.0,5,transformed_data__impute__power.csv
1199,LightGBM,336.75347042146,336.7534704214593,18.35084386129041,1.0,5,transformed_data__impute__power.csv
1200,XGBoost,430.1599308464608,430.1599308464836,20.74029726996363,1.0,1,transformed_data__impute__power.csv
1201,LightGBM,346.8936363895583,346.89363638957803,18.625080842497255,1.0,1,transformed_data__impute__power.csv
1202,XGBoost,130.33732732716763,130.33732732716277,11.41653744912036,0.9999999999999997,2,transformed_data__impute__power.csv
1203,LightGBM,120.21738592982753,120.21738592982258,10.964368925288293,0.9999999999999997,2,transformed_data__impute__power.csv
1204,XGBoost,52.70501198926034,52.705011989253045,7.2598217601577755,1.0,3,transformed_data__impute__power.csv
1205,LightGBM,64.12438136201179,64.12438136200379,8.007770061759503,1.0,3,transformed_data__impute__power.csv
1206,XGBoost,170.10774430344048,170.10774430342346,13.042535961362747,0.9999999999999994,4,transformed_data__impute__power.csv
1207,LightGBM,176.9814871651331,176.98148716511548,13.30343892251673,0.9999999999999994,4,transformed_data__impute__power.csv
1208,XGBoost,1409.292705123475,1409.2927051235145,37.54054748033751,0.9999999999999998,5,transformed_data__impute__power.csv
1209,LightGBM,1490.3449096939041,1490.3449096939446,38.60498555489827,0.9999999999999998,5,transformed_data__impute__power.csv
1210,XGBoost,1028985.1182140434,1028985.1182140431,1014.3890369153461,0.9999999999999999,1,transformed_data__impute__power.csv
1211,LightGBM,1014103.7206165072,1014103.7206165065,1007.0271697508996,0.9999999999999999,1,transformed_data__impute__power.csv
1212,XGBoost,34346.40825045421,34346.40825045428,185.32783992280872,0.9999999999999998,2,transformed_data__impute__power.csv
1213,LightGBM,35820.234891504624,35820.23489150469,189.26234409280843,0.9999999999999998,2,transformed_data__impute__power.csv
1214,XGBoost,27048.826219452887,27048.82621945299,164.46527359735515,0.9999999999999999,3,transformed_data__impute__power.csv
1215,LightGBM,21907.299952354413,21907.299952354497,148.01114806782093,0.9999999999999999,3,transformed_data__impute__power.csv
1216,XGBoost,48073.611321457676,48073.61132145779,219.2569527323083,1.0,4,transformed_data__impute__power.csv
1217,LightGBM,45648.805471938256,45648.80547193837,213.65581076099534,1.0,4,transformed_data__impute__power.csv
1218,XGBoost,16341.738929054196,16341.738929054212,127.83481110031882,1.0,5,transformed_data__impute__power.csv
1219,LightGBM,19191.157793520586,19191.157793520662,138.53215436684937,1.0,5,transformed_data__impute__power.csv
1220,XGBoost,1.5996014588705247e+18,1.8992219263706423e+23,1264753517.0421646,0.999991185305935,1,transformed_data__impute__power__relative_transform.csv
1221,LightGBM,9.470325752195476e+20,1.6432355116799924e+23,30773894378.507698,0.999991185305935,1,transformed_data__impute__power__relative_transform.csv
1222,XGBoost,2.015431931565972e+21,1.2226885838559246e+22,44893562250.794624,0.9980633439748258,2,transformed_data__impute__power__relative_transform.csv
1223,LightGBM,1.8409238707399173e+22,4.054609711664244e+22,135680649716.1595,0.9980633439748258,2,transformed_data__impute__power__relative_transform.csv
1224,XGBoost,3.87186896707455e+20,7.338442798974591e+22,19677065246.30782,0.9989306382385867,3,transformed_data__impute__power__relative_transform.csv
1225,LightGBM,2.2074401110692056e+20,6.74836484523883e+22,14857456414.437855,0.9989306382385867,3,transformed_data__impute__power__relative_transform.csv
1226,XGBoost,9.468270727882721e+19,1.0067995349161427e+22,9730503958.111687,0.9999721533165818,4,transformed_data__impute__power__relative_transform.csv
1227,LightGBM,4.258533712454759e+19,9.430532829018498e+21,6525744181.665996,0.9999721533165818,4,transformed_data__impute__power__relative_transform.csv
1228,XGBoost,1.0640948105613554e+21,1.4277227616744365e+22,32620466130.350674,0.9999966626601093,5,transformed_data__impute__power__relative_transform.csv
1229,LightGBM,6.172578366866069e+21,5.408428482083325e+21,78565758233.89009,0.9999966626601093,5,transformed_data__impute__power__relative_transform.csv
1230,XGBoost,1.3408935966663771e+26,1.688796239589943e+32,11579696009249.885,0.9845609655900286,1,transformed_data__impute__power__relative_transform.csv
1231,LightGBM,6.511408110244916e+26,1.692600440234602e+32,25517460904731.324,0.9845609655900286,1,transformed_data__impute__power__relative_transform.csv
1232,XGBoost,7.956777649693569e+27,6.505782559124118e+32,89200771575662.78,0.9999837407054383,2,transformed_data__impute__power__relative_transform.csv
1233,LightGBM,1.5615833332935266e+28,6.524030937471285e+32,124963327952384.77,0.9999837407054383,2,transformed_data__impute__power__relative_transform.csv
1234,XGBoost,1.371252801085759e+28,1.216187031670454e+33,117100503888145.55,0.999976761018857,3,transformed_data__impute__power__relative_transform.csv
1235,LightGBM,3.097387913002857e+28,1.2111734447719249e+33,175993974698080.4,0.999976761018857,3,transformed_data__impute__power__relative_transform.csv
1236,XGBoost,4.2922677346200764e+30,1.4761290134907733e+33,2071778881690822.8,0.9999915952724252,4,transformed_data__impute__power__relative_transform.csv
1237,LightGBM,2.5481583059760863e+30,1.4398415314371408e+33,1596295181342124.5,0.9999915952724252,4,transformed_data__impute__power__relative_transform.csv
1238,XGBoost,3.4503282542440745e+31,1.6084564785925203e+35,5873949484158060.0,0.9999966861864936,5,transformed_data__impute__power__relative_transform.csv
1239,LightGBM,4.264390441430639e+30,1.578049890334846e+35,2065040058069247.0,0.9999966861864936,5,transformed_data__impute__power__relative_transform.csv
1240,XGBoost,3432.760631033685,3432.760631033685,58.58976558268248,1.0,1,transformed_data__impute__quantile.csv
1241,LightGBM,3626.5111588072155,3626.5111588072155,60.22052107718112,1.0,1,transformed_data__impute__quantile.csv
1242,XGBoost,67933.3687510681,67933.3687510681,260.6403053080396,1.0,2,transformed_data__impute__quantile.csv
1243,LightGBM,79555.63121004835,79555.63121004835,282.0560781299498,1.0,2,transformed_data__impute__quantile.csv
1244,XGBoost,142939.89362756195,142939.89362756195,378.07392614085666,0.9999999999999998,3,transformed_data__impute__quantile.csv
1245,LightGBM,71884.32807087622,71884.32807087622,268.11252874656236,0.9999999999999998,3,transformed_data__impute__quantile.csv
1246,XGBoost,4651947.017797937,4651947.017797937,2156.837271979028,1.0,4,transformed_data__impute__quantile.csv
1247,LightGBM,4606495.220793731,4606495.220793731,2146.2747309684587,1.0,4,transformed_data__impute__quantile.csv
1248,XGBoost,752148.3783922131,752148.3783922131,867.264883638334,1.0,5,transformed_data__impute__quantile.csv
1249,LightGBM,8064118.946890195,8064118.946890195,2839.739239241905,1.0,5,transformed_data__impute__quantile.csv
1250,XGBoost,1247.9188356210684,1247.9188356210684,35.32589468960508,1.0,1,transformed_data__impute__quantile.csv
1251,LightGBM,1123.6511355606144,1123.6511355606144,33.52090594779047,1.0,1,transformed_data__impute__quantile.csv
1252,XGBoost,68.84178999425541,68.84178999425541,8.297095274507543,1.0,2,transformed_data__impute__quantile.csv
1253,LightGBM,80.50640217512495,80.50640217512495,8.97253599464081,1.0,2,transformed_data__impute__quantile.csv
1254,XGBoost,1458.6538610993305,1458.6538610993305,38.19232725429717,1.0,3,transformed_data__impute__quantile.csv
1255,LightGBM,1510.8613109094563,1510.8613109094563,38.86979947091902,1.0,3,transformed_data__impute__quantile.csv
1256,XGBoost,122.24094611790244,122.24094611790244,11.056262755465902,1.0,4,transformed_data__impute__quantile.csv
1257,LightGBM,108.0033083725423,108.0033083725423,10.39246401834244,1.0,4,transformed_data__impute__quantile.csv
1258,XGBoost,422.0042577882158,422.0042577882158,20.54274221685644,1.0,5,transformed_data__impute__quantile.csv
1259,LightGBM,408.41145389832525,408.41145389832525,20.209192311874446,1.0,5,transformed_data__impute__quantile.csv
1260,XGBoost,398.78125217701114,398.78125217701114,19.969508060465866,1.0,1,transformed_data__impute__quantile.csv
1261,LightGBM,438.80081061812024,438.80081061812024,20.9475729051869,1.0,1,transformed_data__impute__quantile.csv
1262,XGBoost,123.4705577949458,123.4705577949458,11.111730639056447,1.0,2,transformed_data__impute__quantile.csv
1263,LightGBM,123.61334020942479,123.61334020942479,11.118153633109447,1.0,2,transformed_data__impute__quantile.csv
1264,XGBoost,54.684173940058436,54.684173940058436,7.394874842758222,1.0,3,transformed_data__impute__quantile.csv
1265,LightGBM,53.81179680667698,53.81179680667698,7.335652445875349,1.0,3,transformed_data__impute__quantile.csv
1266,XGBoost,201.62021046637133,201.62021046637133,14.199303168337922,0.9999999999999998,4,transformed_data__impute__quantile.csv
1267,LightGBM,173.99342331351332,173.99342331351332,13.190656667259342,0.9999999999999998,4,transformed_data__impute__quantile.csv
1268,XGBoost,1428.7374049499197,1428.7374049499197,37.79864289825654,1.0,5,transformed_data__impute__quantile.csv
1269,LightGBM,1441.240045649461,1441.240045649461,37.96366744203543,1.0,5,transformed_data__impute__quantile.csv
1270,XGBoost,1070029.0505845,1070029.0505845,1034.422085313582,1.0,1,transformed_data__impute__quantile.csv
